num_ligne;Rentrée scolaire;Code région;Région académique;Code académie;Académie;Code du département;Département;Code INSEE de la commune;Nom de la commune;UAI;Nom de l'établissement;Secteur;IPS;Ecart type de l'IPS;IPS national privé;IPS national public;IPS national;IPS académique privé;IPS académique public;IPS académique;IPS départemental privé;IPS départemental public;IPS départemental
11761.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;73;SAVOIE;73011;ALBERTVILLE;0731272L;COLLEGE PRIVE JEANNE D ARC;privé sous contrat;117.6;34.4;125.1;100.9;106.1;123.5;106.3;110;123.7;109.9;111.9
11818.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;74;HAUTE-SAVOIE;74281;THONON LES BAINS;0741227G;COLLEGE JEAN JACQUES ROUSSEAU;public;100.8;32.8;125.1;100.9;106.1;123.5;106.3;110;127.6;106.3;111.8
11836.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;74;HAUTE-SAVOIE;74225;RUMILLY;0741757H;COLLEGE DU CHERAN RUMILLY;public;101.2;33;125.1;100.9;106.1;123.5;106.3;110;127.6;106.3;111.8
11842.0;2024-2025;10;ILE-DE-FRANCE;01;PARIS;75;PARIS;75105;PARIS 5E ARRONDISSEMENT;0750407K;COLLEGE ROGNONI;public;157.2;25.2;125.1;100.9;106.1;149.5;117.2;129.4;149.5;117.2;129.4
11868.0;2024-2025;10;ILE-DE-FRANCE;01;PARIS;75;PARIS;75108;PARIS 8E ARRONDISSEMENT;0751791P;COLLEGE CONDORCET;public;142.2;36.7;125.1;100.9;106.1;149.5;117.2;129.4;149.5;117.2;129.4
11909.0;2024-2025;10;ILE-DE-FRANCE;01;PARIS;75;PARIS;75114;PARIS 14E ARRONDISSEMENT;0752543G;COLLEGE PAUL BERT;public;122.1;42.9;125.1;100.9;106.1;149.5;117.2;129.4;149.5;117.2;129.4
11929.0;2024-2025;10;ILE-DE-FRANCE;01;PARIS;75;PARIS;75117;PARIS 17E ARRONDISSEMENT;0752821J;ECOLE INTERNATIONALE BILINGUE SECTION MONCEAU;privé sous contrat;153.7;22.5;125.1;100.9;106.1;149.5;117.2;129.4;149.5;117.2;129.4
11943.0;2024-2025;10;ILE-DE-FRANCE;01;PARIS;75;PARIS;75115;PARIS 15E ARRONDISSEMENT;0752901W;COLLEGE PRIVE SAINTE ELISABETH;privé sous contrat;151.7;24.1;125.1;100.9;106.1;149.5;117.2;129.4;149.5;117.2;129.4
11944.0;2024-2025;10;ILE-DE-FRANCE;01;PARIS;75;PARIS;75104;PARIS 4E ARRONDISSEMENT;0752902X;COLLEGE PRIVE LES FRANCS BOURGEOIS;privé sous contrat;152.6;24.3;125.1;100.9;106.1;149.5;117.2;129.4;149.5;117.2;129.4
11964.0;2024-2025;10;ILE-DE-FRANCE;01;PARIS;75;PARIS;75117;PARIS 17E ARRONDISSEMENT;0752958H;COLLEGE BORIS VIAN;public;93.2;31.1;125.1;100.9;106.1;149.5;117.2;129.4;149.5;117.2;129.4
12022.0;2024-2025;14;NORMANDIE;70;NORMANDIE;76;SEINE-MARITIME;76258;TERRES DE CAUX;0760034Z;COLLEGE FRANCOIS VILLON;public;97.6;28.6;125.1;100.9;106.1;119.6;99.3;103.3;123.2;97.9;102.5
12051.0;2024-2025;14;NORMANDIE;70;NORMANDIE;76;SEINE-MARITIME;76322;LE GRAND QUEVILLY;0761690Z;COLLEGE JEAN TEXCIER;public;106.7;33.1;125.1;100.9;106.1;119.6;99.3;103.3;123.2;97.9;102.5
12100.0;2024-2025;14;NORMANDIE;70;NORMANDIE;76;SEINE-MARITIME;76157;CANTELEU;0762089H;COLLEGE CHARLES GOUNOD;public;83.1;29;125.1;100.9;106.1;119.6;99.3;103.3;123.2;97.9;102.5
12163.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;77;SEINE-ET-MARNE;77327;NANGIS;0770040A;COLLEGE RENE BARTHELEMY;public;85.4;27.2;125.1;100.9;106.1;131.9;98.7;103.2;134.4;104.6;108.2
12179.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;77;SEINE-ET-MARNE;77487;VAUX LE PENIL;0771178M;COLLEGE LA MARE AUX CHAMPS;public;113;34.6;125.1;100.9;106.1;131.9;98.7;103.2;134.4;104.6;108.2
12202.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;77;SEINE-ET-MARNE;77186;FONTAINEBLEAU;0771424E;COLLEGE LUCIEN CEZARD;public;130;34.3;125.1;100.9;106.1;131.9;98.7;103.2;134.4;104.6;108.2
12273.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;77;SEINE-ET-MARNE;77058;BUSSY SAINT GEORGES;0772413E;COLLEGE ANNE FRANK;public;104.6;34.8;125.1;100.9;106.1;131.9;98.7;103.2;134.4;104.6;108.2
12341.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;78;YVELINES;78418;MONTESSON;0780578E;COLLEGE PABLO PICASSO;public;125.9;37.3;125.1;100.9;106.1;144.9;108.9;115.6;149;116.7;122.7
12348.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;78;YVELINES;78380;MAULE;0780709X;COLLEGE DE LA MAULDRE;public;131.3;32.3;125.1;100.9;106.1;144.9;108.9;115.6;149;116.7;122.7
12356.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;78;YVELINES;78165;LES CLAYES SOUS BOIS;0780760C;COLLEGE LA FOSSE AUX DAMES;public;111.3;38.3;125.1;100.9;106.1;144.9;108.9;115.6;149;116.7;122.7
12369.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;78;YVELINES;78551;SAINT GERMAIN EN LAYE;0781204K;COLLEGE MARCEL ROBY;public;141.1;33.5;125.1;100.9;106.1;144.9;108.9;115.6;149;116.7;122.7
12372.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;78;YVELINES;78646;VERSAILLES;0781298M;COLLEGE CLAGNY;public;110.7;38.7;125.1;100.9;106.1;144.9;108.9;115.6;149;116.7;122.7
12382.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;78;YVELINES;78646;VERSAILLES;0781597M;COLLEGE PRIVE SAINT JEAN HULST;privé sous contrat;155.7;21.7;125.1;100.9;106.1;144.9;108.9;115.6;149;116.7;122.7
12443.0;2024-2025;15;NOUVELLE-AQUITAINE;13;POITIERS;79;DEUX-SEVRES;79066;CHAMPDENIERS;0790013K;COLLEGE LEO DESAIVRE;public;110.9;28.7;125.1;100.9;106.1;118.4;103.6;106.2;110.4;103.5;105.3
12503.0;2024-2025;09;HAUTS-DE-FRANCE;20;AMIENS;80;SOMME;80489;LONGUEAU;0800038G;COLLEGE JOLIOT CURIE;public;109.6;31.8;125.1;100.9;106.1;121.9;95.1;99.7;118.7;93.5;99.2
12520.0;2024-2025;09;HAUTS-DE-FRANCE;20;AMIENS;80;SOMME;80561;MONTDIDIER;0801225X;COLLEGE PRIVE SAINT VINCENT;privé sous contrat;108;28.3;125.1;100.9;106.1;121.9;95.1;99.7;118.7;93.5;99.2
12550.0;2024-2025;09;HAUTS-DE-FRANCE;20;AMIENS;80;SOMME;80021;AMIENS;0801616X;COLLEGE GUY MARESCHAL;public;78;26.4;125.1;100.9;106.1;121.9;95.1;99.7;118.7;93.5;99.2
12574.0;2024-2025;16;OCCITANIE;16;TOULOUSE;81;TARN;81271;SAINT SULPICE LA POINTE;0810122T;COLLEGE PRIVE SAINT JEAN APPRENTIS AUTEUIL;privé sous contrat;110.6;29.4;125.1;100.9;106.1;124.6;107.2;110.4;117.8;102.9;105.9
12581.0;2024-2025;16;OCCITANIE;16;TOULOUSE;81;TARN;81065;CASTRES;0810960D;COLLEGE JEAN JAURES;public;107.1;34.6;125.1;100.9;106.1;124.6;107.2;110.4;117.8;102.9;105.9
12591.0;2024-2025;16;OCCITANIE;16;TOULOUSE;81;TARN;81159;MASSAC SERAN;0811066U;COLLEGE PRIVE SAINTE GERMAINE;privé sous contrat;119.3;27.9;125.1;100.9;106.1;124.6;107.2;110.4;117.8;102.9;105.9
12594.0;2024-2025;16;OCCITANIE;16;TOULOUSE;81;TARN;81099;GAILLAC;0811331G;COLLEGE RENEE TAILLEFER;public;106.8;32.7;125.1;100.9;106.1;124.6;107.2;110.4;117.8;102.9;105.9
12606.0;2024-2025;16;OCCITANIE;16;TOULOUSE;82;TARN-ET-GARONNE;82013;BEAUMONT DE LOMAGNE;0820067C;COLLEGE THEODORE DESPEYROUS;public;98.3;29.8;125.1;100.9;106.1;124.6;107.2;110.4;116;97.4;100.9
12618.0;2024-2025;16;OCCITANIE;16;TOULOUSE;82;TARN-ET-GARONNE;82125;MONTECH;0820891Y;COLLEGE VERCINGETORIX;public;107.5;32.5;125.1;100.9;106.1;124.6;107.2;110.4;116;97.4;100.9
12630.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;23;NICE;83;VAR;83112;SAINT CYR SUR MER;0830038R;COLLEGE ROMAIN BLACHE;public;117.5;32.4;125.1;100.9;106.1;130.3;102.2;106.5;128.6;100.6;104.5
12673.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;23;NICE;83;VAR;83116;SAINT MAXIMIN LA SAINTE BAUME;0830959S;COLLEGE LEI GARRUS;public;115.9;32.1;125.1;100.9;106.1;130.3;102.2;106.5;128.6;100.6;104.5
12676.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;23;NICE;83;VAR;83126;LA SEYNE SUR MER;0831052T;COLLEGE MARIE CURIE;public;94.5;28.9;125.1;100.9;106.1;130.3;102.2;106.5;128.6;100.6;104.5
12730.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;84;VAUCLUSE;84019;BOLLENE;0840437U;COLLEGE HENRI BOUDON;public;94.5;30.6;125.1;100.9;106.1;124.3;99.7;104.7;117.2;94.4;99.3
12739.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;84;VAUCLUSE;84007;AVIGNON;0840738W;COLLEGE ALPHONSE TAVAN;public;83.2;27.6;125.1;100.9;106.1;124.3;99.7;104.7;117.2;94.4;99.3
12771.0;2024-2025;17;PAYS DE LA LOIRE;17;NANTES;85;VENDEE;85194;LES SABLES D OLONNE;0850084E;COLLEGE PRIVE AMIRAL MERVEILLEUX DU VIGNAUX;privé sous contrat;116.3;30.1;125.1;100.9;106.1;117.5;102.8;109.1;111.5;99.3;105.8
12772.0;2024-2025;17;PAYS DE LA LOIRE;17;NANTES;85;VENDEE;85003;AIZENAY;0850090L;COLLEGE PRIVE SAINTE MARIE;privé sous contrat;111.2;29.1;125.1;100.9;106.1;117.5;102.8;109.1;111.5;99.3;105.8
12773.0;2024-2025;17;PAYS DE LA LOIRE;17;NANTES;85;VENDEE;85038;LES BROUZILS;0850091M;COLLEGE PRIVE NOTRE DAME DE L ESPERANCE;privé sous contrat;110.3;29.2;125.1;100.9;106.1;117.5;102.8;109.1;111.5;99.3;105.8
12833.0;2024-2025;15;NOUVELLE-AQUITAINE;13;POITIERS;86;VIENNE;86137;LOUDUN;0860023H;COLLEGE JOACHIM DU BELLAY;public;93.7;29.7;125.1;100.9;106.1;118.4;103.6;106.2;121.7;103.6;107.4
12840.0;2024-2025;15;NOUVELLE-AQUITAINE;13;POITIERS;86;VIENNE;86224;SAINT GERVAIS LES TROIS CLOCHERS;0860044F;COLLEGE MAURICE BEDEL;public;102.1;31.2;125.1;100.9;106.1;118.4;103.6;106.2;121.7;103.6;107.4
12882.0;2024-2025;15;NOUVELLE-AQUITAINE;22;LIMOGES;87;HAUTE-VIENNE;87119;PIERRE BUFFIERE;0870036S;COLLEGE FERNAND LAGRANGE;public;117.3;31.7;125.1;100.9;106.1;126.9;101.7;104.5;130.7;101.4;105
12893.0;2024-2025;15;NOUVELLE-AQUITAINE;22;LIMOGES;87;HAUTE-VIENNE;87085;LIMOGES;0870117E;COLLEGE ALBERT CALMETTE;public;99.6;34.5;125.1;100.9;106.1;126.9;101.7;104.5;130.7;101.4;105
12936.0;2024-2025;06;GRAND EST;12;NANCY-METZ;88;VOSGES;88383;REMIREMONT;0880155R;COLLEGE CHRISTIAN PONCELET;public;110;34.2;125.1;100.9;106.1;122.6;97.2;100.9;112.3;97.7;99.5
12953.0;2024-2025;06;GRAND EST;12;NANCY-METZ;88;VOSGES;88116;CORNIMONT;0881397R;COLLEGE HUBERT CURIEN;public;103;28.5;125.1;100.9;106.1;122.6;97.2;100.9;112.3;97.7;99.5
12999.0;2024-2025;02;BOURGOGNE-FRANCHE-COMTE;03;BESANCON;90;TERRITOIRE DE BELFORT;90010;BELFORT;0900018F;COLLEGE ARTHUR RIMBAUD;public;96.8;38.5;125.1;100.9;106.1;110.1;98.7;100.8;126.2;96.9;102.2
13007.0;2024-2025;02;BOURGOGNE-FRANCHE-COMTE;03;BESANCON;90;TERRITOIRE DE BELFORT;90010;BELFORT;0900351T;COLLEGE SIMONE SIGNORET;public;70.3;26.3;125.1;100.9;106.1;110.1;98.7;100.8;126.2;96.9;102.2
13017.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91477;PALAISEAU;0910045E;COLLEGE CHARLES PEGUY;public;130;41.6;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13019.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91521;RIS ORANGIS;0910049J;COLLEGE ALBERT CAMUS;public;81.5;24.9;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13037.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91477;PALAISEAU;0910820X;COLLEGE PRIVE SAINT MARTIN;privé sous contrat;143.9;29.3;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13044.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91122;BURES SUR YVETTE;0910967G;COLLEGE LA GUYONNERIE;public;127.1;45.8;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13061.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91477;PALAISEAU;0911034E;COLLEGE CESAR FRANCK;public;123.1;38.5;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13063.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91589;SAVIGNY SUR ORGE;0911038J;COLLEGE PAUL BERT;public;107;37.4;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13081.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91086;BONDOUFLE;0911340M;COLLEGE CHARLES PEGUY;public;108.5;30.4;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13088.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91390;LE MEREVILLOIS;0911403F;COLLEGE HUBERT ROBERT;public;103.4;28.6;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13089.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91405;MILLY LA FORET;0911404G;COLLEGE JEAN ROSTAND;public;117.6;31.3;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13096.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91200;DOURDAN;0911491B;COLLEGE CONDORCET;public;110.4;33.9;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13106.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91471;ORSAY;0911749G;COLLEGE PRIVE D ORSAY;privé sous contrat;150.2;27.4;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
13136.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92022;CHAVILLE;0920689Z;COLLEGE JEAN MOULIN;public;127.8;39;125.1;100.9;106.1;144.9;108.9;115.6;153.7;117.3;127.1
13162.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92078;VILLENEUVE LA GARENNE;0921159K;COLLEGE EDOUARD MANET;public;84.2;28;125.1;100.9;106.1;144.9;108.9;115.6;153.7;117.3;127.1
13165.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92046;MALAKOFF;0921165S;COLLEGE HENRI WALLON;public;114.4;37.5;125.1;100.9;106.1;144.9;108.9;115.6;153.7;117.3;127.1
13231.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92025;COLOMBES;0921908Z;COLLEGE PRIVE JEANNE D ARC;privé sous contrat;153.6;23.4;125.1;100.9;106.1;144.9;108.9;115.6;153.7;117.3;127.1
13269.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93046;LIVRY GARGAN;0930619T;COLLEGE EDOUARD HERRIOT;public;92.5;34;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13270.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93046;LIVRY GARGAN;0930620U;COLLEGE LEON JOUHAUX;public;95.6;29.9;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13313.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93005;AULNAY SOUS BOIS;0931189M;COLLEGE LE PARC;public;102.8;34.6;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13343.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93072;STAINS;0931226C;COLLEGE PABLO NERUDA;public;78.9;23.5;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13360.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93048;MONTREUIL;0931448U;COLLEGE PAUL ELUARD;public;111.6;38.3;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13380.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93039;L ILE SAINT DENIS;0931765N;COLLEGE ALFRED SISLEY;public;80.5;30.1;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13383.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93008;BOBIGNY;0931844Z;COLLEGE PRIVE CHARLES PEGUY;privé sous contrat;105.5;33;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13391.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93078;VILLEPINTE;0932038K;COLLEGE FRANCOISE DOLTO;public;90.2;27.3;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13402.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93051;NOISY LE GRAND;0932333F;COLLEGE FRANCOIS MITTERRAND;public;106.5;36.3;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13419.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93066;SAINT DENIS;0932773J;COLLEGE PRIVE LA SALLE LE LANDY;privé sous contrat;111.8;31;125.1;100.9;106.1;131.9;98.7;103.2;122.1;88.1;92.7
13449.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;94;VAL-DE-MARNE;94017;CHAMPIGNY SUR MARNE;0940786U;COLLEGE LUCIE AUBRAC;public;77.5;24.1;125.1;100.9;106.1;131.9;98.7;103.2;140.5;105.1;110.7
13483.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;94;VAL-DE-MARNE;94076;VILLEJUIF;0941035P;COLLEGE JEAN LURCAT;public;81.7;31;125.1;100.9;106.1;131.9;98.7;103.2;140.5;105.1;110.7
13502.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;94;VAL-DE-MARNE;94077;VILLENEUVE LE ROI;0941103N;COLLEGE JEAN MACE;public;89.7;28;125.1;100.9;106.1;131.9;98.7;103.2;140.5;105.1;110.7
13517.0;2024-2025;10;ILE-DE-FRANCE;24;CRETEIL;94;VAL-DE-MARNE;94075;VILLECRESNES;0941412Z;COLLEGE LA GUINETTE;public;116.5;31;125.1;100.9;106.1;131.9;98.7;103.2;140.5;105.1;110.7
13557.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;95;VAL-D'OISE;95277;GONESSE;0950025L;COLLEGE PHILIPPE AUGUSTE;public;88;28.9;125.1;100.9;106.1;144.9;108.9;115.6;132.3;99;103.9
13568.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;95;VAL-D'OISE;95563;SAINT LEU LA FORET;0950748X;COLLEGE WANDA LANDOWSKA;public;116.4;36.6;125.1;100.9;106.1;144.9;108.9;115.6;132.3;99;103.9
13604.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;95;VAL-D'OISE;95205;ECOUEN;0950941G;COLLEGE JEAN BULLANT;public;105.6;32.2;125.1;100.9;106.1;144.9;108.9;115.6;132.3;99;103.9
13677.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;95;VAL-D'OISE;95658;VIGNY;0952080V;COLLEGE ROLAND VASSEUR;public;127.4;30.6;125.1;100.9;106.1;144.9;108.9;115.6;132.3;99;103.9
13695.0;2024-2025;05;CORSE;27;CORSE;2A;CORSE-DU-SUD;2A041;BONIFACIO;6200015X;COLLEGE ALBERT FERRACCI BONIFACIO;public;97.9;27.4;125.1;100.9;106.1;124.4;99.9;101.3;119.8;102.3;103.1
13741.0;2024-2025;07;GUADELOUPE;32;GUADELOUPE;971;GUADELOUPE;97104;BAILLIF;9710041T;COLLEGE JEAN JAURES;public;85.1;28.6;125.1;100.9;106.1;122.5;93.4;96.9;122.5;93.4;96.9
13771.0;2024-2025;07;GUADELOUPE;32;GUADELOUPE;971;GUADELOUPE;97129;SAINTE ROSE;9711181G;COLLEGE BOIS RADA;public;93.7;29.6;125.1;100.9;106.1;122.5;93.4;96.9;122.5;93.4;96.9
